['[-5.03861031 -3.05103484  0.02147579  1.96986776  2.60839067  0.55929884        -1.22216384 -1.56856826 -1.17870001 -5.         -5.         -5.        -5.         -5.          5.          5.          5.          5.         5.        ]', '-5.84202455', '-5.89939238', '-5.8980245', '-5.19550321']
['[-5.84202455 -5.03861031 -3.05103484  0.02147579  1.96986776  2.60839067         0.55929884 -1.22216384 -1.56856826 -5.         -5.         -5.        -5.         -5.         -5.          5.          5.          5.         5.        ]', '-5.05199215', '-5.12056997', '-5.12309345', '-5.31989691']
['[-5.05199215 -5.84202455 -5.03861031 -3.05103484  0.02147579  1.96986776         2.60839067  0.55929884 -1.22216384 -5.         -5.         -5.        -5.         -5.         -5.         -5.          5.          5.         5.        ]', '-3.85694212', '-3.75921334', '-3.76253166', '-4.41445942']
['[-3.85694212 -5.05199215 -5.84202455 -5.03861031 -3.05103484  0.02147579         1.96986776  2.60839067  0.55929884 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.          5.         5.        ]', '-2.91091793', '-3.03382374', '-3.03474202', '-3.8150214']
['[-2.91091793 -3.85694212 -5.05199215 -5.84202455 -5.03861031 -3.05103484         0.02147579  1.96986776  2.60839067 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.         5.        ]', '-3.49031063', '-3.39421691', '-3.39431435', '-3.6377884']
['[-3.49031063 -2.91091793 -3.85694212 -5.05199215 -5.84202455 -5.03861031        -3.05103484  0.02147579  1.96986776 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-4.69633499', '-4.92038581', '-4.92363035', '-4.62524075']
['[-4.69633499 -3.49031063 -2.91091793 -3.85694212 -5.05199215 -5.84202455        -5.03861031 -3.05103484  0.02147579 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-6.63404795', '-6.67357248', '-6.67406589', '-5.77246047']
['[-6.63404795 -4.69633499 -3.49031063 -2.91091793 -3.85694212 -5.05199215        -5.84202455 -5.03861031 -3.05103484 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-8.21132752', '-8.02208012', '-8.02382995', '-7.12326543']
['[-8.21132752 -6.63404795 -4.69633499 -3.49031063 -2.91091793 -3.85694212        -5.05199215 -5.84202455 -5.03861031 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-8.44394184', '-8.59472393', '-8.59382973', '-7.92529188']
['[-8.44394184 -8.21132752 -6.63404795 -4.69633499 -3.49031063 -2.91091793        -3.85694212 -5.05199215 -5.84202455 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-8.08609644', '-8.1042198', '-8.10521585', '-7.82135653']
['[-8.08609644 -8.44394184 -8.21132752 -6.63404795 -4.69633499 -3.49031063        -2.91091793 -3.85694212 -5.05199215 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-7.10107823', '-7.29821229', '-7.29923581', '-7.40755291']
['[-7.10107823 -8.08609644 -8.44394184 -8.21132752 -6.63404795 -4.69633499        -3.49031063 -2.91091793 -3.85694212 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-6.6293209', '-6.70389746', '-6.70517155', '-6.92440567']
['[-6.6293209  -7.10107823 -8.08609644 -8.44394184 -8.21132752 -6.63404795        -4.69633499 -3.49031063 -2.91091793 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-6.96595147', '-6.86004114', '-6.86166827', '-6.88432151']
['[-6.96595147 -6.6293209  -7.10107823 -8.08609644 -8.44394184 -8.21132752        -6.63404795 -4.69633499 -3.49031063 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-7.72524855', '-7.76679996', '-7.76677791', '-7.48947115']
['[-7.72524855 -6.96595147 -6.6293209  -7.10107823 -8.08609644 -8.44394184        -8.21132752 -6.63404795 -4.69633499 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-9.1162422', '-8.9286777', '-8.92628681', '-8.2788983']
['[-9.1162422  -7.72524855 -6.96595147 -6.6293209  -7.10107823 -8.08609644        -8.44394184 -8.21132752 -6.63404795 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-9.80374624', '-9.85089987', '-9.84902238', '-9.17767741']
['[-9.80374624 -9.1162422  -7.72524855 -6.96595147 -6.6293209  -7.10107823        -8.08609644 -8.44394184 -8.21132752 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-9.95499013', '-10.06275983', '-10.06194272', '-9.52448574']
['[-9.95499013 -9.80374624 -9.1162422  -7.72524855 -6.96595147 -6.6293209        -7.10107823 -8.08609644 -8.44394184 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-9.7882425', '-9.69328456', '-9.69408507', '-9.41405114']
['[-9.7882425  -9.95499013 -9.80374624 -9.1162422  -7.72524855 -6.96595147        -6.6293209  -7.10107823 -8.08609644 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-9.28149306', '-9.18073293', '-9.18173533', '-9.21485518']
['[-9.28149306 -9.7882425  -9.95499013 -9.80374624 -9.1162422  -7.72524855        -6.96595147 -6.6293209  -7.10107823 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-9.09516477', '-8.90583337', '-8.90526611', '-8.97424104']
['[-9.09516477 -9.28149306 -9.7882425  -9.95499013 -9.80374624 -9.1162422        -7.72524855 -6.96595147 -6.6293209  -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-9.17200519', '-9.09560697', '-9.09366177', '-9.01670847']
['[-9.17200519 -9.09516477 -9.28149306 -9.7882425  -9.95499013 -9.80374624        -9.1162422  -7.72524855 -6.96595147 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-9.45613556', '-9.64114082', '-9.63758283', '-9.35030447']
['[-9.45613556 -9.17200519 -9.09516477 -9.28149306 -9.7882425  -9.95499013        -9.80374624 -9.1162422  -7.72524855 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-10.36099388', '-10.20664664', '-10.20485556', '-9.66575332']
['[-10.36099388  -9.45613556  -9.17200519  -9.09516477  -9.28149306         -9.7882425   -9.95499013  -9.80374624  -9.1162422   -5.         -5.          -5.          -5.          -5.          -5.         -5.          -5.          -5.          -5.        ]', '-10.5663592', '-10.68643152', '-10.68719908', '-10.25040472']
['[-10.5663592  -10.36099388  -9.45613556  -9.17200519  -9.09516477         -9.28149306  -9.7882425   -9.95499013  -9.80374624  -5.         -5.          -5.          -5.          -5.          -5.         -5.          -5.          -5.          -5.        ]', '-10.87967805', '-10.80491596', '-10.80524896', '-10.34166807']
['[-10.87967805 -10.5663592  -10.36099388  -9.45613556  -9.17200519         -9.09516477  -9.28149306  -9.7882425   -9.95499013  -5.         -5.          -5.          -5.          -5.          -5.         -5.          -5.          -5.          -5.        ]', '-10.49950423', '-10.69230422', '-10.69284075', '-10.4289128']
['[-10.49950423 -10.87967805 -10.5663592  -10.36099388  -9.45613556         -9.17200519  -9.09516477  -9.28149306  -9.7882425    5.         -5.          -5.          -5.          -5.          -5.         -5.          -5.          -5.          -5.        ]', '-8.44088209', '-8.36039651', '-8.36096701', '-8.74227441']
['[ -8.44088209 -10.49950423 -10.87967805 -10.5663592  -10.36099388         -9.45613556  -9.17200519  -9.09516477  -9.28149306   5.          5.          -5.          -5.          -5.          -5.         -5.          -5.          -5.          -5.        ]', '-5.03720461', '-5.20149677', '-5.20326219', '-5.68051858']
['[ -5.03720461  -8.44088209 -10.49950423 -10.87967805 -10.5663592        -10.36099388  -9.45613556  -9.17200519  -9.09516477   5.          5.           5.          -5.          -5.          -5.         -5.          -5.          -5.          -5.        ]', '-2.41903967', '-2.35826643', '-2.3596187', '-3.16784522']
['[ -2.41903967  -5.03720461  -8.44088209 -10.49950423 -10.87967805        -10.5663592  -10.36099388  -9.45613556  -9.17200519   5.          5.           5.           5.          -5.          -5.         -5.          -5.          -5.          -5.        ]', '-0.68964325', '-0.84806407', '-0.84845681', '-1.75278119']
['[ -0.68964325  -2.41903967  -5.03720461  -8.44088209 -10.49950423        -10.87967805 -10.5663592  -10.36099388  -9.45613556   5.          5.           5.           5.           5.          -5.         -5.          -5.          -5.          -5.        ]', '-1.00398162', '-0.76743972', '-0.76717688', '-0.73724485']
['[ -1.00398162  -0.68964325  -2.41903967  -5.03720461  -8.44088209        -10.49950423 -10.87967805 -10.5663592  -10.36099388   5.          5.           5.           5.           5.           5.         -5.          -5.          -5.          -5.        ]', '-1.57378648', '-1.53312034', '-1.53443025', '-0.99407619']
['[ -1.57378648  -1.00398162  -0.68964325  -2.41903967  -5.03720461         -8.44088209 -10.49950423 -10.87967805 -10.5663592    5.          5.           5.           5.           5.           5.          5.          -5.          -5.          -5.        ]', '-2.05466423', '-2.10289469', '-2.10184045', '-1.26428905']
['[ -2.05466423  -1.57378648  -1.00398162  -0.68964325  -2.41903967         -5.03720461  -8.44088209 -10.49950423 -10.87967805   5.          5.           5.           5.           5.           5.          5.           5.          -5.          -5.        ]', '-1.48150872', '-1.59747969', '-1.59840396', '-1.13428685']
['[ -1.48150872  -2.05466423  -1.57378648  -1.00398162  -0.68964325         -2.41903967  -5.03720461  -8.44088209 -10.49950423   5.          5.           5.           5.           5.           5.          5.           5.           5.          -5.        ]', '0.13862405', '-0.03822176', '-0.0387328', '-0.08241766']
['[ 0.13862405 -1.48150872 -2.05466423 -1.57378648 -1.00398162 -0.68964325        -2.41903967 -5.03720461 -8.44088209  5.          5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '1.95148934', '2.2004869', '2.19933352', '1.44803034']
['[ 1.95148934  0.13862405 -1.48150872 -2.05466423 -1.57378648 -1.00398162        -0.68964325 -2.41903967 -5.03720461  5.          5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '3.84683075', '3.83458854', '3.83410961', '2.91325261']
['[ 3.84683075  1.95148934  0.13862405 -1.48150872 -2.05466423 -1.57378648        -1.00398162 -0.68964325 -2.41903967  5.          5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '4.77990154', '4.73082175', '4.73118304', '4.00784302']
['[ 4.77990154  3.84683075  1.95148934  0.13862405 -1.48150872 -2.05466423        -1.57378648 -1.00398162 -0.68964325  5.          5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '4.50330782', '4.73114611', '4.73251976', '4.46119014']
['[ 4.50330782  4.77990154  3.84683075  1.95148934  0.13862405 -1.48150872        -2.05466423 -1.57378648 -1.00398162  5.          5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '4.51805751', '4.23031223', '4.23097497', '4.19292366']
['[ 4.51805751  4.50330782  4.77990154  3.84683075  1.95148934  0.13862405        -1.48150872 -2.05466423 -1.57378648  5.          5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '3.93382896', '4.03464319', '4.03396741', '4.32003609']
['[ 3.93382896  4.51805751  4.50330782  4.77990154  3.84683075  1.95148934         0.13862405 -1.48150872 -2.05466423  5.          5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '4.45224466', '4.28000815', '4.27769902', '4.29647572']
['[ 4.45224466  3.93382896  4.51805751  4.50330782  4.77990154  3.84683075         1.95148934  0.13862405 -1.48150872  5.          5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '5.25060734', '5.18328654', '5.18145222', '4.98709789']
['[5.25060734 4.45224466 3.93382896 4.51805751 4.50330782 4.77990154        3.84683075 1.95148934 0.13862405 5.         5.         5.        5.         5.         5.         5.         5.         5.        5.        ]', '6.43365039', '6.38142515', '6.37729585', '5.8659529']
['[6.43365039 5.25060734 4.45224466 3.93382896 4.51805751 4.50330782        4.77990154 3.84683075 1.95148934 5.         5.         5.        5.         5.         5.         5.         5.         5.        5.        ]', '7.68401574', '7.39083783', '7.38794112', '6.78185011']
['[7.68401574 6.43365039 5.25060734 4.45224466 3.93382896 4.51805751        4.50330782 4.77990154 3.84683075 5.         5.         5.        5.         5.         5.         5.         5.         5.        5.        ]', '8.20397444', '7.97610188', '7.97392797', '7.48969395']
['[ 8.20397444  7.68401574  6.43365039  5.25060734  4.45224466  3.93382896         4.51805751  4.50330782  4.77990154 -5.          5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '5.88218354', '6.02917822', '6.02577824', '6.39508383']
['[ 5.88218354  8.20397444  7.68401574  6.43365039  5.25060734  4.45224466         3.93382896  4.51805751  4.50330782 -5.         -5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '2.65219118', '2.67914321', '2.67670189', '3.03614765']
['[ 2.65219118  5.88218354  8.20397444  7.68401574  6.43365039  5.25060734         4.45224466  3.93382896  4.51805751 -5.         -5.         -5.         5.          5.          5.          5.          5.          5.         5.        ]', '-0.35951999', '-0.46424655', '-0.46370033', '0.67798621']
['[-0.35951999  2.65219118  5.88218354  8.20397444  7.68401574  6.43365039         5.25060734  4.45224466  3.93382896 -5.         -5.         -5.        -5.          5.          5.          5.          5.          5.         5.        ]', '-1.93141116', '-2.10077651', '-2.10178063', '-0.99974668']
['[-1.93141116 -0.35951999  2.65219118  5.88218354  8.20397444  7.68401574         6.43365039  5.25060734  4.45224466 -5.         -5.         -5.        -5.         -5.          5.          5.          5.          5.         5.        ]', '-2.06141985', '-1.95779104', '-1.95842951', '-1.71750306']
['[-2.06141985 -1.93141116 -0.35951999  2.65219118  5.88218354  8.20397444         7.68401574  6.43365039  5.25060734 -5.         -5.         -5.        -5.         -5.         -5.          5.          5.          5.         5.        ]', '-0.76072363', '-0.79496435', '-0.79783508', '-1.53940831']
['[-0.76072363 -2.06141985 -1.93141116 -0.35951999  2.65219118  5.88218354         8.20397444  7.68401574  6.43365039 -5.         -5.         -5.        -5.         -5.         -5.         -5.          5.          5.         5.        ]', '0.42023354', '0.26396464', '0.26280048', '-0.63665987']
['[ 0.42023354 -0.76072363 -2.06141985 -1.93141116 -0.35951999  2.65219118         5.88218354  8.20397444  7.68401574 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.          5.         5.        ]', '0.12951011', '0.22038432', '0.22137239', '-0.39265483']
['[ 0.12951011  0.42023354 -0.76072363 -2.06141985 -1.93141116 -0.35951999         2.65219118  5.88218354  8.20397444 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.         5.        ]', '-1.19896516', '-1.21655448', '-1.21523124', '-1.2359788']
['[-1.19896516  0.12951011  0.42023354 -0.76072363 -2.06141985 -1.93141116        -0.35951999  2.65219118  5.88218354 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-3.53949004', '-3.39483961', '-3.39810285', '-2.66910818']
['[-3.53949004 -1.19896516  0.12951011  0.42023354 -0.76072363 -2.06141985        -1.93141116 -0.35951999  2.65219118 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-5.40098062', '-5.41178162', '-5.4116323', '-4.42464119']
['[-5.40098062 -3.53949004 -1.19896516  0.12951011  0.42023354 -0.76072363        -2.06141985 -1.93141116 -0.35951999 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-6.41949062', '-6.4868797', '-6.4841864', '-5.59007664']
['[-6.41949062 -5.40098062 -3.53949004 -1.19896516  0.12951011  0.42023354        -0.76072363 -2.06141985 -1.93141116 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-6.54961633', '-6.38006483', '-6.37985418', '-5.94509641']
['[-6.54961633 -6.41949062 -5.40098062 -3.53949004 -1.19896516  0.12951011         0.42023354 -0.76072363 -2.06141985 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-5.56211687', '-5.65056195', '-5.65177655', '-5.78137377']
['[-5.56211687 -6.54961633 -6.41949062 -5.40098062 -3.53949004 -1.19896516         0.12951011  0.42023354 -0.76072363 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-4.7364815', '-4.94849966', '-4.94824466', '-5.23723273']
['[-4.7364815  -5.56211687 -6.54961633 -6.41949062 -5.40098062 -3.53949004        -1.19896516  0.12951011  0.42023354 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-4.81019617', '-4.88380157', '-4.88343161', '-5.00591528']
['[-4.81019617 -4.7364815  -5.56211687 -6.54961633 -6.41949062 -5.40098062        -3.53949004 -1.19896516  0.12951011 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-5.89950025', '-5.67437352', '-5.67450224', '-5.53323621']
['[-5.89950025 -4.81019617 -4.7364815  -5.56211687 -6.54961633 -6.41949062        -5.40098062 -3.53949004 -1.19896516 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-7.04541751', '-7.08562946', '-7.08451994', '-6.58308175']
['[-7.04541751 -5.89950025 -4.81019617 -4.7364815  -5.56211687 -6.54961633        -6.41949062 -5.40098062 -3.53949004 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-8.27486115', '-8.29580183', '-8.29424204', '-7.4938731']
['[-8.27486115 -7.04541751 -5.89950025 -4.81019617 -4.7364815  -5.56211687        -6.54961633 -6.41949062 -5.40098062 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-9.04369668', '-8.94530577', '-8.94295071', '-8.27271794']
['[-9.04369668 -8.27486115 -7.04541751 -5.89950025 -4.81019617 -4.7364815        -5.56211687 -6.54961633 -6.41949062  5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-6.79201946', '-6.88280202', '-6.88200979', '-7.12384381']
['[-6.79201946 -9.04369668 -8.27486115 -7.04541751 -5.89950025 -4.81019617        -4.7364815  -5.56211687 -6.54961633  5.          5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-3.37110089', '-3.27059432', '-3.27338169', '-3.75805693']
['[-3.37110089 -6.79201946 -9.04369668 -8.27486115 -7.04541751 -5.89950025        -4.81019617 -4.7364815  -5.56211687  5.          5.          5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-0.12861454', '-0.01849595', '-0.01849854', '-1.19148437']
['[-0.12861454 -3.37110089 -6.79201946 -9.04369668 -8.27486115 -7.04541751        -5.89950025 -4.81019617 -4.7364815   5.          5.          5.         5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '1.76489667', '1.7513804', '1.75424577', '0.56746645']
['[ 1.76489667 -0.12861454 -3.37110089 -6.79201946 -9.04369668 -8.27486115        -7.04541751 -5.89950025 -4.81019617  5.          5.          5.         5.          5.         -5.         -5.         -5.         -5.        -5.        ]', '1.58415148', '1.71940633', '1.72077611', '1.48960277']
['[ 1.58415148  1.76489667 -0.12861454 -3.37110089 -6.79201946 -9.04369668        -8.27486115 -7.04541751 -5.89950025  5.          5.          5.         5.          5.          5.         -5.         -5.         -5.        -5.        ]', '0.5224543', '0.48878771', '0.48987651', '1.1257346']
['[ 0.5224543   1.58415148  1.76489667 -0.12861454 -3.37110089 -6.79201946        -9.04369668 -8.27486115 -7.04541751  5.          5.          5.         5.          5.          5.          5.         -5.         -5.        -5.        ]', '-0.87122723', '-0.66750688', '-0.66573193', '0.31790129']
['[-0.87122723  0.5224543   1.58415148  1.76489667 -0.12861454 -3.37110089        -6.79201946 -9.04369668 -8.27486115  5.          5.          5.         5.          5.          5.          5.          5.         -5.        -5.        ]', '-0.6967906', '-0.74413742', '-0.74377449', '-0.0706703']
['[-0.6967906  -0.87122723  0.5224543   1.58415148  1.76489667 -0.12861454        -3.37110089 -6.79201946 -9.04369668  5.          5.          5.         5.          5.          5.          5.          5.          5.        -5.        ]', '0.64413644', '0.6817516', '0.68155808', '0.74086011']
['[ 0.64413644 -0.6967906  -0.87122723  0.5224543   1.58415148  1.76489667        -0.12861454 -3.37110089 -6.79201946  5.          5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '2.83921742', '2.986983', '2.9894365', '2.22915389']
['[ 2.83921742  0.64413644 -0.6967906  -0.87122723  0.5224543   1.58415148         1.76489667 -0.12861454 -3.37110089  5.          5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '5.06508197', '5.03238512', '5.03363543', '3.96198587']
['[ 5.06508197  2.83921742  0.64413644 -0.6967906  -0.87122723  0.5224543         1.58415148  1.76489667 -0.12861454  5.          5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '6.25651479', '6.22827261', '6.22826343', '5.28627779']
['[ 6.25651479  5.06508197  2.83921742  0.64413644 -0.6967906  -0.87122723         0.5224543   1.58415148  1.76489667  5.          5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '6.01250205', '6.22908327', '6.22964059', '5.79631438']
['[ 6.01250205  6.25651479  5.06508197  2.83921742  0.64413644 -0.6967906        -0.87122723  0.5224543   1.58415148  5.          5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '5.30327333', '5.39337634', '5.39503414', '5.35990749']
